index,company,job_title,link,location,salary,descript,deep learning,machine learning,ai,artificial intelligence,ml,data science,cost analysis,prediction,code,coding,data architecture,programming,statistics,mathematic,communication,critical thinking,visualization,master,professional,bachelor,business decisions,operationalizing,infrastructure,prototype,workflows,modeling,statistical,cloud,jupyter,rstudio,pycharm,atom,matlab,visual studio,spyder,vim,notepad,sublime,google colab,google,google cloud,notebook,ai platform,datalab,binder,ibm watson,ibm watson studio,ocean,python,r,sql,c,c++,java,javascript,typescript,bash,ggplot,matplotlib,plotly,d3,shiny,seaborn,geoplotlib,leaflet,cpu,gpu,tpu,linear,logistic,regression,forest,gradient,bayesian,neural networks,neural,dense,convolutional,transformer,augmentation,automated,feature engineering,selection,architecture,,pipelines,image,video,pil,cv2,skimage,u-net,mask r-cnn,image segmentation,object detection  ,yolov3,retinanet,image classification,vgg,inception,resnet,gan,vae,computer vision,generative networks,word embeddings,vectors,glove,fasttext,word2ve,encoder,decorder seq2seq,vanilla,contextualized embeddings,elmo,cove,gpt-2,bert,xlnet,scikit-learn,tensorflow,keras,randomforest,xgboost,pyTorch,caret,lightgbm,spark mlib,fast.ai,amazon,azure,salesforce,alibaba,aws
10,Altus Assessments,Data Scientist,"https://www.ziprecruiter.com/c/Altus-Assessments/Job/Data-Scientist/-in-Toronto,ON?jid=DQbaee784d01b04cd0f38e7100cc50e148&job_id=5925d117908069bde5a59d48e9696df0","Toronto, ON",Full-Time,text,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,Points International,Data Scientist,"https://www.ziprecruiter.com/c/Points-International/Job/Data-Scientist/-in-Toronto,ON?jid=DQb81f0e88b429449cab9a5347d8d036f0&job_id=af6f4328eb114e1be6e1b7cc9e63370f","Toronto, ON",Full-Time,text,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,Coffee Meets Bagel,Product Data Scientist,https://www.ziprecruiter.com/eclk/DN4neOBhxMsJdyqmyYzkSGbtcL-ExkZiJ2HQd03QAM2dceKbzdqgAhs_5Mid7u_Gsh593uT7OmjONKvk0Lz6kvUVBsXuzcMeiALBN2Xy6Ds5GM9YJnzMb8WXowqd-iFs_ME2Q0n_CAsL8R4E9DKd7hWmvI-ZX3wwc92OEeHhVnvSU900jzDXDPq9RkpIq2hYDbMYmUdmnwQGeB2yjqvCq2yTDG3x4xT2ssQAdDISBPC66jYkkrPa6kW4DJKKJgIzruQ48kckQ6VOUwJoDo2CQdYl4ighAoGSFbcMGrvu_M1hUDi8Z4Hn0B6jOB1IcW60mRFxV18Y7K8l0BU-H05J1ShlN__OgkueCj3mQk3tAHZte95-yWe_rQQ1F1IDP5qbuAV99eaGoQD2OEmCkPTRQDMq-B5XoawtuSU9aKRRD2WhviIbd5RmTN13w_4M0Sixno-y2hFLq-cdvIERUIZjXz2wKpCR6vIbpi-BWZ3Dg-0=.502f3ca10dbdb244b1e1139e00f407af,"Toronto, ON",Full-Time,text,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,CENTRO,Data Scientist - Future Opportunity,https://www.ziprecruiter.com/eclk/i_aoUhq-PUCcfblVmugr7RpeyE48119_V3ev2CGmITDJ48_Czn1dtw8oAEOXm3oXLF0b284WGDU9Hh0agnZgxAFlSPJ05buGZ3bDbpQ1OcMR910lvr34ZoGGnPYRjw-bI83C12XevrsqF2BtEvKpL3Hlyhi8XjwPfn7SDQ3fk0b3qVQvc_zPf4WS_RHU-APQ7yHnc5DguJN3aOiLLANemoqbDI-5_WEOmCty0frUPQpl75fO_vjy5cEsCc8ZKjjrVg-RY5j2oFffklH9uVEkiD1RTXGLRDgqN5CAN-DQrct3lgAro7LQD877WYX0alzZtIYubpnO6DkQyFyBwtY1Z7Ue0M6tSJBc2jh71NrVddQCeJv_Bcg_uRI8UWw3263qT6G-79_e1MaEd8uKGuMUinabWIuM4CDqAMNycy0e-_ghVuCKD4N0KBi6a1IFPBA3w84e5hR84HSflo-67FLqYL9CvQUsZ8p3W10h7N7t1Q4=.2199760d9907ae791c7ae5b150401a8f,"Toronto, ON",Full-Time,text,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,Assurance Careers,Data Scientist,https://www.ziprecruiter.com/eclk/nO-vWaqO5216vc6rfrOVELIw9YA06NILBAIGCjBD1N6y5-o16Gg2CMWJfP0U7g2eXUY88u4AzgxrD6Fg7JMxbXLeHbzf3937rHF1XWEfhkcv6t1K8MtxwG1G22Pezw-On6m-geMUPpgseFkPOpDCEJ3yH25ou8QEBKi0EofL4__k5FyUJ8ovfjw3bhiD45cun8fjW4fY_9EqotC3_LRTSL56ORa1hApp3NOCSuukD_nzE6oqeYgansjYXJDIBLGK9uk9IgMIKaPH8AEkUTjafcktjqbIWrUjYwjxYPRvg298B3W_Z8z4IjBx5QVGgs7_PyNI5jDNCzmTjX8zBCBTR-RzvC4zoPgj6pWLpHckSsnvC_ctluRKHe1XmGuR5-UZNh0TcLgKhrVOWEPs2i4tGF4m4-Ul8OQFdZ7rgMgKCpL2MA1Z7R5iDu-fnAd_urVueMIqp--SA8ySL7Co40sUmwmtsugM1w1saov75Oubb7M=.34f15d4f8c7ce6e41553c25063f38505,"Toronto, ON",Full-Time,text,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,Superior Recruiting Solutions,Data Scientist,"https://www.ziprecruiter.com/c/Superior-Recruiting-Solutions/Job/Data-Scientist/-in-Toronto,ON?jid=DQ488d461dc7cf3f6bd4cfcd27a000cf6a&job_id=c624fe4ba789e5a798fbaa795880c875","Toronto, ON",Full-Time,text,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,Rubikloud Technologies,Data Scientist,https://www.ziprecruiter.com/eclk/EL_kQjuboGLO9clnV44mGISg7bO21Y74lXy_op7D5C_u-MXq32IvgfJ6SVSzurGbgVZ_eT_sS1VbgYLtfwTdZrJe_0JSIfTfBxV2z3Q6KbqJZN7-VvdHH9u1Vm8Ymw9IENrWt8ZSwBeyzAXuelLRvEbelIm8Rt3YIP8ne_aj121K1YqdT_b6uvSz3nfBMXmfqUMqQmmntdgDPtSpfEC6XfDpAIk9bW2auhW7ZErUv7WR6TGpKM_UFllG8ll6YIxxxahae4ZDgjyntvrlSV245fkgH91LvANs8_WrfG7k6KTdOBE3rsU5ZxdH-tD_KMHI_qTTytB8a_Fm3d76oMx8juqKrEKh5xdo1aQVvp4ilaMKlMosSnhokhXgIZBO9tF1GEGJBcmjlPllXDNPgpY15b7KsOYO8o8bM2qSzJTLO7Mt5xVVw_99C9dWHiDuoDHCcUTivkomod_vY-zpQ1dOFVliwz1SkKFOJuK_uLy876M=.0472c0f51ede12f89ab38388180f4588,"Toronto, ON",Full-Time,text,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,Enhance IT,Hadoop/Spark Developer,"https://www.ziprecruiter.com/c/Enhance-IT/Job/Hadoop-Spark-Developer/-in-Toronto,ON?jid=Qc20eb964-53557e25&job_id=120de0642c993f3bd14877ec3eba636c","Toronto, ON",$70K to $100K Annually,text,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,Continental Technology Solutions Inc.,Data Science Analyst,"https://www.ziprecruiter.com/c/Continental-Technology-Solutions-Inc./Job/Data-Science-Analyst/-in-Mississauga,ON?jid=DQ48132ebe7e5278c49037a79ecbaefe88&job_id=c12dc0f4de575357d12852ce8b558356","Mississauga, ON",Full-Time,text,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,TECHNATION (formerly Information Technology Association of Canada),Data Analyst,"https://www.ziprecruiter.com/c/TECHNATION-(formerly-Information-Technology-Association-of-Canada)/Job/Data-Analyst/-in-Mississauga,ON?jid=DQc21a10324c7947eec87f30299eaab18b&job_id=28235dce37a609ccd8fe1bc30c31de15","Mississauga, ON",Vision,text,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,spruceinfotech,Oracle Development Environment Support,"https://www.ziprecruiter.com/c/spruceinfotech/Job/Oracle-Development-Environment-Support/-in-Toronto,ON?jid=DQ28a2ea3ddcb0d3de6b9f1b51a0cabb71&job_id=16ae2c155d1e83afe3dec0a5b648d2c8","Toronto, ON",Full-Time,text,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,Decision Resources Group,"Sr. Methodologist - Transactional Data, Statistics, Operations Research","https://www.ziprecruiter.com/c/Decision-Resources-Group/Job/Sr.-Methodologist-Transactional-Data,-Statistics,-Operations-Research/-in-Toronto,ON?jid=DQfcb2d788409d661f4b84295cca990de9&job_id=7a988d7a13b4407b467ca16f697f43e4","Toronto, ON",Full-Time,text,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,Rubikloud Technologies,Senior Data Analyst,https://www.ziprecruiter.com/eclk/ie9thFVnG23cOyE23HcPJ6N2EwKVi1U8I_P5FEVzJLP0IZZpeVTEdnrRQ4Gwtz_aALwSCpjkLJ53wOgYGPwiQ8zUZ_7uQUX7-WHVTV6y0t9pLnMhd0NwTt395Cj0RrFKrzcVQhoJcbQ7nBJiviQxHtVdw32gJyChcaVHZeFmHdoVDGPjsvFxtZHoCTr_qdAe5AjbEOuaTL6hwS0v9t4RJ7c1vQRSN24xHz4SCubPUIrULZ40rJnrDZXPLLR5JGX7Cd0Uqra74bgFtXGILXf77l0d2m2CahuEFq95YG86WOw7KIKKjcfRBH8a4vEtcPuOgyNL1j5JVkPBJcQom0obS-MbsQAaS9e1LgXXy9PAyIw9WxxplyhDNfFOtAb9oEN1s59TrAds_xYW8V2BG1KR6xcRfEMIJZj37z3jb-4M3yhiG7a7OCTMmmFWQvH-TvuufRXvEHOYGz7OwJB5nCZfhunwQDsC6H4vsVoHZzYheIg=.0274937537f38a3f978b4f121eae80f0,"Toronto, ON",Full-Time,text,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,Bevertec,Data Analytical Specialist/Scientist Level 2,"https://www.ziprecruiter.com/c/Bevertec/Job/Data-Analytical-Specialist-Scientist-Level-2/-in-Toronto,ON?jid=DQ6c68261dd27ffc1f7e7ffcbf017067e3&job_id=ec135a3e92e5c52db6f8a069e0cf43fe","Toronto, ON",Contractor,text,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,WatrHub Inc.,Research Analyst,"https://www.ziprecruiter.com/c/WatrHub-Inc./Job/Research-Analyst/-in-Toronto,ON?jid=DQaf4952c599fd4e5b383e3c92d295fd29&job_id=b0fc6bfca083f9e6c21844d273f4fb9d","Toronto, ON",Full-Time,text,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,Nomis,Data Engineer,"https://www.ziprecruiter.com/c/Nomis/Job/Data-Engineer/-in-Toronto,ON?ojob=96478eb3bb1ba2ee97b1e8122ee2d4ef","Toronto, ON",Full-Time,text,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
